t              OneCable.fdtd_Bulk probe_Jx_30_23_25__30_26_34.dat
   0.12285541543073306E-007  -0.553490736E-006
   0.12287082243041085E-007  -0.558856414E-006
   0.12288622943008864E-007  -0.564187133E-006
   0.12290163642976644E-007  -0.569481188E-006
   0.12291704342944423E-007  -0.574736362E-006
   0.12293245042912203E-007  -0.579951745E-006
   0.12294785742879982E-007  -0.585128021E-006
   0.12296326442847762E-007  -0.590267348E-006
   0.12297867142815541E-007  -0.595370011E-006
   0.12299407842783321E-007  -0.600435442E-006
   0.12300948542751100E-007  -0.605461082E-006
   0.12302489242718880E-007  -0.610445284E-006
   0.12304029942686659E-007  -0.615387989E-006
   0.12305570642654438E-007  -0.620290450E-006
   0.12307111342622218E-007  -0.625154257E-006
   0.12308652042589997E-007  -0.629979525E-006
   0.12310192742557777E-007  -0.634764547E-006
   0.12311733442525556E-007  -0.639507618E-006
   0.12313274142493336E-007  -0.644208228E-006
   0.12314814842461115E-007  -0.648867456E-006
   0.12316355542428895E-007  -0.653487177E-006
   0.12317896242396674E-007  -0.658067961E-006
   0.12319436942364453E-007  -0.662608784E-006
   0.12320977642332233E-007  -0.667107713E-006
   0.12322518342300012E-007  -0.671563669E-006
   0.12324059042267792E-007  -0.675977219E-006
   0.12325599742235571E-007  -0.680350183E-006
   0.12327140442203351E-007  -0.684683698E-006
   0.12328681142171130E-007  -0.688976627E-006
   0.12330221842138910E-007  -0.693227548E-006
   0.12331762542106689E-007  -0.697434245E-006
   0.12333303242074468E-007  -0.701597173E-006
   0.12334843942042248E-007  -0.705717241E-006
   0.12336384642010027E-007  -0.709796041E-006
   0.12337925341977807E-007  -0.713833003E-006
   0.12339466041945586E-007  -0.717826822E-006
   0.12341006741913366E-007  -0.721775507E-006
   0.12342547441881145E-007  -0.725678376E-006
   0.12344088141848925E-007  -0.729536168E-006
   0.12345628841816704E-007  -0.733349907E-006
   0.12347169541784483E-007  -0.737120729E-006
   0.12348710241752263E-007  -0.740847895E-006
   0.12350250941720042E-007  -0.744530496E-006
   0.12351791641687822E-007  -0.748166997E-006
   0.12353332341655601E-007  -0.751757000E-006
   0.12354873041623381E-007  -0.755300960E-006
   0.12356413741591160E-007  -0.758800468E-006
   0.12357954441558940E-007  -0.762256150E-006
   0.12359495141526719E-007  -0.765667892E-006
   0.12361035841494498E-007  -0.769035069E-006
   0.12362576541462278E-007  -0.772356486E-006
   0.12364117241430057E-007  -0.775631804E-006
   0.12365657941397837E-007  -0.778861477E-006
   0.12367198641365616E-007  -0.782046584E-006
   0.12368739341333396E-007  -0.785187524E-006
   0.12370280041301175E-007  -0.788283558E-006
   0.12371820741268955E-007  -0.791333548E-006
   0.12373361441236734E-007  -0.794337097E-006
   0.12374902141204513E-007  -0.797294035E-006
   0.12376442841172293E-007  -0.800204873E-006
   0.12377983541140072E-007  -0.803069781E-006
   0.12379524241107852E-007  -0.805888988E-006
   0.12381064941075631E-007  -0.808661184E-006
   0.12382605641043411E-007  -0.811385405E-006
   0.12384146341011190E-007  -0.814060968E-006
   0.12385687040978970E-007  -0.816688839E-006
   0.12387227740946749E-007  -0.819269701E-006
   0.12388768440914529E-007  -0.821803894E-006
   0.12390309140882308E-007  -0.824290794E-006
   0.12391849840850087E-007  -0.826730059E-006
   0.12393390540817867E-007  -0.829120154E-006
   0.12394931240785646E-007  -0.831461989E-006
   0.12396471940753426E-007  -0.833755678E-006
   0.12398012640721205E-007  -0.836001959E-006
   0.12399553340688985E-007  -0.838201345E-006
   0.12401094040656764E-007  -0.840353778E-006
   0.12402634740624544E-007  -0.842458462E-006
   0.12404175440592323E-007  -0.844515171E-006
   0.12405716140560102E-007  -0.846523733E-006
   0.12407256840527882E-007  -0.848484831E-006
   0.12408797540495661E-007  -0.850399204E-006
   0.12410338240463441E-007  -0.852267135E-006
   0.12411878940431220E-007  -0.854087887E-006
   0.12413419640399000E-007  -0.855860776E-006
   0.12414960340366779E-007  -0.857585519E-006
   0.12416501040334559E-007  -0.859261888E-006
   0.12418041740302338E-007  -0.860890225E-006
   0.12419582440270117E-007  -0.862471154E-006
   0.12421123140237897E-007  -0.864004278E-006
   0.12422663840205676E-007  -0.865489028E-006
   0.12424204540173456E-007  -0.866924438E-006
   0.12425745240141235E-007  -0.868309996E-006
   0.12427285940109015E-007  -0.869646669E-006
   0.12428826640076794E-007  -0.870934912E-006
   0.12430367340044574E-007  -0.872175121E-006
   0.12431908040012353E-007  -0.873366673E-006
   0.12433448739980132E-007  -0.874508601E-006
   0.12434989439947912E-007  -0.875600676E-006
   0.12436530139915691E-007  -0.876642900E-006
   0.12438070839883471E-007  -0.877636978E-006
   0.12439611539851250E-007  -0.878583421E-006
   0.12441152239819030E-007  -0.879482286E-006
   0.12442692939786809E-007  -0.880332266E-006
   0.12444233639754589E-007  -0.881132905E-006
   0.12445774339722368E-007  -0.881884944E-006
   0.12447315039690147E-007  -0.882588893E-006
   0.12448855739657927E-007  -0.883245946E-006
   0.12450396439625706E-007  -0.883856444E-006
   0.12451937139593486E-007  -0.884419649E-006
   0.12453477839561265E-007  -0.884934536E-006
   0.12455018539529045E-007  -0.885400368E-006
   0.12456559239496824E-007  -0.885817769E-006
   0.12458099939464604E-007  -0.886187536E-006
   0.12459640639432383E-007  -0.886510691E-006
   0.12461181339400162E-007  -0.886786779E-006
   0.12462722039367942E-007  -0.887014835E-006
   0.12464262739335721E-007  -0.887193607E-006
   0.12465803439303501E-007  -0.887322926E-006
   0.12467344139271280E-007  -0.887403530E-006
   0.12468884839239060E-007  -0.887436613E-006
   0.12470425539206839E-007  -0.887422800E-006
   0.12471966239174619E-007  -0.887361125E-006
   0.12473506939142398E-007  -0.887250508E-006
   0.12475047639110177E-007  -0.887090209E-006
   0.12476588339077957E-007  -0.886880457E-006
   0.12478129039045736E-007  -0.886622900E-006
   0.12479669739013516E-007  -0.886318787E-006
   0.12481210438981295E-007  -0.885968575E-006
   0.12482751138949075E-007  -0.885571126E-006
   0.12484291838916854E-007  -0.885125360E-006
   0.12485832538884634E-007  -0.884630936E-006
   0.12487373238852413E-007  -0.884088649E-006
   0.12488913938820193E-007  -0.883500547E-006
   0.12490454638787972E-007  -0.882867198E-006
   0.12491995338755751E-007  -0.882189340E-006
   0.12493536038723531E-007  -0.881464757E-006
   0.12495076738691310E-007  -0.880692880E-006
   0.12496617438659090E-007  -0.879873483E-006
   0.12498158138626869E-007  -0.879007985E-006
   0.12499698838594649E-007  -0.878098035E-006
   0.12501239538562428E-007  -0.877144089E-006
   0.12502780238530208E-007  -0.876144838E-006
   0.12504320938497987E-007  -0.875098294E-006
   0.12505861638465766E-007  -0.874003774E-006
   0.12507402338433546E-007  -0.872862302E-006
   0.12508943038401325E-007  -0.871676093E-006
   0.12510483738369105E-007  -0.870446001E-006
   0.12512024438336884E-007  -0.869171231E-006
   0.12513565138304664E-007  -0.867849735E-006
   0.12515105838272443E-007  -0.866480548E-006
   0.12516646538240223E-007  -0.865063726E-006
   0.12518187238208002E-007  -0.863601656E-006
   0.12519727938175781E-007  -0.862096272E-006
   0.12521268638143561E-007  -0.860547914E-006
   0.12522809338111340E-007  -0.858955161E-006
   0.12524350038079120E-007  -0.857316422E-006
   0.12525890738046899E-007  -0.855631185E-006
   0.12527431438014679E-007  -0.853901270E-006
   0.12528972137982458E-007  -0.852128551E-006
   0.12530512837950238E-007  -0.850314564E-006
   0.12532053537918017E-007  -0.848458853E-006
   0.12533594237885796E-007  -0.846559715E-006
   0.12535134937853576E-007  -0.844615954E-006
   0.12536675637821355E-007  -0.842628026E-006
   0.12538216337789135E-007  -0.840597806E-006
   0.12539757037756914E-007  -0.838527001E-006
