t              LineCurrent.fdtd_Probe_Start_Ez_10_25_10.dat
   0.45188730054971163E-008  -0.117210086E+006
   0.45204137054648957E-008  -0.117577703E+006
   0.45219544054326752E-008  -0.117949297E+006
   0.45234951054004546E-008  -0.118324789E+006
   0.45250358053682341E-008  -0.118704102E+006
   0.45265765053360135E-008  -0.119087172E+006
   0.45281172053037930E-008  -0.119473930E+006
   0.45296579052715724E-008  -0.119864297E+006
   0.45311986052393519E-008  -0.120258203E+006
   0.45327393052071313E-008  -0.120655578E+006
   0.45342800051749108E-008  -0.121056352E+006
   0.45358207051426902E-008  -0.121460445E+006
   0.45373614051104696E-008  -0.121867781E+006
   0.45389021050782491E-008  -0.122278281E+006
   0.45404428050460285E-008  -0.122691867E+006
   0.45419835050138080E-008  -0.123108461E+006
   0.45435242049815874E-008  -0.123527992E+006
   0.45450649049493669E-008  -0.123950383E+006
   0.45466056049171463E-008  -0.124375547E+006
   0.45481463048849258E-008  -0.124803414E+006
   0.45496870048527052E-008  -0.125233898E+006
   0.45512277048204847E-008  -0.125666914E+006
   0.45527684047882641E-008  -0.126102391E+006
   0.45543091047560436E-008  -0.126540242E+006
   0.45558498047238230E-008  -0.126980383E+006
   0.45573905046916025E-008  -0.127422734E+006
   0.45589312046593819E-008  -0.127867219E+006
   0.45604719046271613E-008  -0.128313742E+006
   0.45620126045949408E-008  -0.128762234E+006
   0.45635533045627202E-008  -0.129212609E+006
   0.45650940045304997E-008  -0.129664773E+006
   0.45666347044982791E-008  -0.130118648E+006
   0.45681754044660586E-008  -0.130574148E+006
   0.45697161044338380E-008  -0.131031188E+006
   0.45712568044016175E-008  -0.131489672E+006
   0.45727975043693969E-008  -0.131949531E+006
   0.45743382043371764E-008  -0.132410688E+006
   0.45758789043049558E-008  -0.132873031E+006
   0.45774196042727353E-008  -0.133336484E+006
   0.45789603042405147E-008  -0.133800969E+006
   0.45805010042082941E-008  -0.134266391E+006
   0.45820417041760736E-008  -0.134732672E+006
   0.45835824041438530E-008  -0.135199719E+006
   0.45851231041116325E-008  -0.135667438E+006
   0.45866638040794119E-008  -0.136135750E+006
   0.45882045040471914E-008  -0.136604562E+006
   0.45897452040149708E-008  -0.137073797E+006
   0.45912859039827503E-008  -0.137543359E+006
   0.45928266039505297E-008  -0.138013156E+006
   0.45943673039183092E-008  -0.138483109E+006
   0.45959080038860886E-008  -0.138953141E+006
   0.45974487038538681E-008  -0.139423156E+006
   0.45989894038216475E-008  -0.139893062E+006
   0.46005301037894270E-008  -0.140362766E+006
   0.46020708037572064E-008  -0.140832188E+006
   0.46036115037249858E-008  -0.141301234E+006
   0.46051522036927653E-008  -0.141769828E+006
   0.46066929036605447E-008  -0.142237875E+006
   0.46082336036283242E-008  -0.142705297E+006
   0.46097743035961036E-008  -0.143172000E+006
   0.46113150035638831E-008  -0.143637906E+006
   0.46128557035316625E-008  -0.144102922E+006
   0.46143964034994420E-008  -0.144566969E+006
   0.46159371034672214E-008  -0.145029938E+006
   0.46174778034350009E-008  -0.145491766E+006
   0.46190185034027803E-008  -0.145952359E+006
   0.46205592033705598E-008  -0.146411641E+006
   0.46220999033383392E-008  -0.146869516E+006
   0.46236406033061186E-008  -0.147325906E+006
   0.46251813032738981E-008  -0.147780719E+006
   0.46267220032416775E-008  -0.148233875E+006
   0.46282627032094570E-008  -0.148685297E+006
   0.46298034031772364E-008  -0.149134891E+006
   0.46313441031450159E-008  -0.149582578E+006
   0.46328848031127953E-008  -0.150028266E+006
   0.46344255030805748E-008  -0.150471891E+006
   0.46359662030483542E-008  -0.150913359E+006
   0.46375069030161337E-008  -0.151352594E+006
   0.46390476029839131E-008  -0.151789516E+006
   0.46405883029516926E-008  -0.152224047E+006
   0.46421290029194720E-008  -0.152656094E+006
   0.46436697028872514E-008  -0.153085594E+006
   0.46452104028550309E-008  -0.153512453E+006
   0.46467511028228103E-008  -0.153936594E+006
   0.46482918027905898E-008  -0.154357953E+006
   0.46498325027583692E-008  -0.154776438E+006
   0.46513732027261487E-008  -0.155191984E+006
   0.46529139026939281E-008  -0.155604516E+006
   0.46544546026617076E-008  -0.156013953E+006
   0.46559953026294870E-008  -0.156420219E+006
   0.46575360025972665E-008  -0.156823234E+006
   0.46590767025650459E-008  -0.157222922E+006
   0.46606174025328254E-008  -0.157619219E+006
   0.46621581025006048E-008  -0.158012047E+006
   0.46636988024683843E-008  -0.158401344E+006
   0.46652395024361637E-008  -0.158787031E+006
   0.46667802024039431E-008  -0.159169047E+006
   0.46683209023717226E-008  -0.159547312E+006
   0.46698616023395020E-008  -0.159921766E+006
   0.46714023023072815E-008  -0.160292328E+006
   0.46729430022750609E-008  -0.160658953E+006
   0.46744837022428404E-008  -0.161021562E+006
   0.46760244022106198E-008  -0.161380078E+006
   0.46775651021783993E-008  -0.161734453E+006
   0.46791058021461787E-008  -0.162084609E+006
   0.46806465021139582E-008  -0.162430484E+006
   0.46821872020817376E-008  -0.162772031E+006
   0.46837279020495171E-008  -0.163109172E+006
   0.46852686020172965E-008  -0.163441859E+006
   0.46868093019850759E-008  -0.163770031E+006
   0.46883500019528554E-008  -0.164093625E+006
   0.46898907019206348E-008  -0.164412578E+006
   0.46914314018884143E-008  -0.164726844E+006
   0.46929721018561937E-008  -0.165036359E+006
   0.46945128018239732E-008  -0.165341062E+006
   0.46960535017917526E-008  -0.165640906E+006
   0.46975942017595321E-008  -0.165935844E+006
   0.46991349017273115E-008  -0.166225812E+006
   0.47006756016950910E-008  -0.166510766E+006
   0.47022163016628704E-008  -0.166790656E+006
   0.47037570016306499E-008  -0.167065422E+006
   0.47052977015984293E-008  -0.167335031E+006
   0.47068384015662088E-008  -0.167599422E+006
   0.47083791015339882E-008  -0.167858562E+006
   0.47099198015017676E-008  -0.168112391E+006
   0.47114605014695471E-008  -0.168360875E+006
   0.47130012014373265E-008  -0.168603953E+006
   0.47145419014051060E-008  -0.168841594E+006
   0.47160826013728854E-008  -0.169073766E+006
   0.47176233013406649E-008  -0.169300422E+006
   0.47191640013084443E-008  -0.169521531E+006
   0.47207047012762238E-008  -0.169737047E+006
   0.47222454012440032E-008  -0.169946922E+006
   0.47237861012117827E-008  -0.170151141E+006
   0.47253268011795621E-008  -0.170349656E+006
   0.47268675011473416E-008  -0.170542422E+006
   0.47284082011151210E-008  -0.170729422E+006
   0.47299489010829004E-008  -0.170910625E+006
   0.47314896010506799E-008  -0.171086000E+006
   0.47330303010184593E-008  -0.171255516E+006
   0.47345710009862388E-008  -0.171419141E+006
   0.47361117009540182E-008  -0.171576844E+006
   0.47376524009217977E-008  -0.171728609E+006
   0.47391931008895771E-008  -0.171874406E+006
   0.47407338008573566E-008  -0.172014203E+006
   0.47422745008251360E-008  -0.172148000E+006
   0.47438152007929155E-008  -0.172275750E+006
   0.47453559007606949E-008  -0.172397453E+006
   0.47468966007284744E-008  -0.172513078E+006
   0.47484373006962538E-008  -0.172622609E+006
   0.47499780006640333E-008  -0.172726031E+006
   0.47515187006318127E-008  -0.172823328E+006
   0.47530594005995921E-008  -0.172914484E+006
   0.47546001005673716E-008  -0.172999484E+006
   0.47561408005351510E-008  -0.173078312E+006
   0.47576815005029305E-008  -0.173150969E+006
   0.47592222004707099E-008  -0.173217438E+006
   0.47607629004384894E-008  -0.173277703E+006
   0.47623036004062688E-008  -0.173331766E+006
   0.47638443003740483E-008  -0.173379625E+006
   0.47653850003418277E-008  -0.173421266E+006
   0.47669257003096072E-008  -0.173456688E+006
   0.47684664002773866E-008  -0.173485891E+006
   0.47700071002451661E-008  -0.173508859E+006
   0.47715478002129455E-008  -0.173525594E+006
   0.47730885001807249E-008  -0.173536109E+006
   0.47746292001485044E-008  -0.173540406E+006
   0.47761699001162838E-008  -0.173538469E+006
   0.47777106000840633E-008  -0.173530312E+006
   0.47792513000518427E-008  -0.173515953E+006
   0.47807920000196222E-008  -0.173495375E+006
   0.47823326999874016E-008  -0.173468609E+006
   0.47838733999551811E-008  -0.173435656E+006
   0.47854140999229605E-008  -0.173396516E+006
   0.47869547998907400E-008  -0.173351203E+006
   0.47884954998585194E-008  -0.173299719E+006
   0.47900361998262989E-008  -0.173242094E+006
   0.47915768997940783E-008  -0.173178344E+006
   0.47931175997618578E-008  -0.173108484E+006
   0.47946582997296372E-008  -0.173032516E+006
   0.47961989996974166E-008  -0.172950469E+006
   0.47977396996651961E-008  -0.172862344E+006
   0.47992803996329755E-008  -0.172768188E+006
   0.48008210996007550E-008  -0.172668000E+006
   0.48023617995685344E-008  -0.172561812E+006
   0.48039024995363139E-008  -0.172449641E+006
   0.48054431995040933E-008  -0.172331516E+006
   0.48069838994718728E-008  -0.172207453E+006
   0.48085245994396522E-008  -0.172077500E+006
   0.48100652994074317E-008  -0.171941656E+006
   0.48116059993752111E-008  -0.171799969E+006
   0.48131466993429906E-008  -0.171652453E+006
   0.48146873993107700E-008  -0.171499156E+006
   0.48162280992785494E-008  -0.171340094E+006
   0.48177687992463289E-008  -0.171175312E+006
   0.48193094992141083E-008  -0.171004844E+006
   0.48208501991818878E-008  -0.170828719E+006
   0.48223908991496672E-008  -0.170646969E+006
   0.48239315991174467E-008  -0.170459625E+006
   0.48254722990852261E-008  -0.170266734E+006
   0.48270129990530056E-008  -0.170068344E+006
   0.48285536990207850E-008  -0.169864484E+006
   0.48300943989885645E-008  -0.169655203E+006
   0.48316350989563439E-008  -0.169440531E+006
   0.48331757989241234E-008  -0.169220500E+006
   0.48347164988919028E-008  -0.168995172E+006
   0.48362571988596822E-008  -0.168764578E+006
   0.48377978988274617E-008  -0.168528781E+006
   0.48393385987952411E-008  -0.168287812E+006
   0.48408792987630206E-008  -0.168041719E+006
   0.48424199987308000E-008  -0.167790562E+006
   0.48439606986985795E-008  -0.167534375E+006
   0.48455013986663589E-008  -0.167273219E+006
   0.48470420986341384E-008  -0.167007141E+006
   0.48485827986019178E-008  -0.166736203E+006
   0.48501234985696973E-008  -0.166460438E+006
   0.48516641985374767E-008  -0.166179906E+006
   0.48532048985052562E-008  -0.165894656E+006
   0.48547455984730356E-008  -0.165604750E+006
   0.48562862984408151E-008  -0.165310234E+006
   0.48578269984085945E-008  -0.165011188E+006
   0.48593676983763739E-008  -0.164707641E+006
   0.48609083983441534E-008  -0.164399656E+006
   0.48624490983119328E-008  -0.164087312E+006
   0.48639897982797123E-008  -0.163770641E+006
   0.48655304982474917E-008  -0.163449734E+006
   0.48670711982152712E-008  -0.163124625E+006
   0.48686118981830506E-008  -0.162795391E+006
   0.48701525981508301E-008  -0.162462094E+006
   0.48716932981186095E-008  -0.162124797E+006
   0.48732339980863890E-008  -0.161783562E+006
   0.48747746980541684E-008  -0.161438438E+006
   0.48763153980219479E-008  -0.161089500E+006
   0.48778560979897273E-008  -0.160736812E+006
   0.48793967979575067E-008  -0.160380453E+006
   0.48809374979252862E-008  -0.160020484E+006
   0.48824781978930656E-008  -0.159656969E+006
   0.48840188978608451E-008  -0.159289969E+006
   0.48855595978286245E-008  -0.158919562E+006
   0.48871002977964040E-008  -0.158545812E+006
   0.48886409977641834E-008  -0.158168797E+006
   0.48901816977319629E-008  -0.157788578E+006
   0.48917223976997423E-008  -0.157405234E+006
   0.48932630976675218E-008  -0.157018828E+006
   0.48948037976353012E-008  -0.156629438E+006
   0.48963444976030807E-008  -0.156237141E+006
   0.48978851975708601E-008  -0.155842000E+006
   0.48994258975386396E-008  -0.155444094E+006
   0.49009665975064190E-008  -0.155043500E+006
   0.49025072974741984E-008  -0.154640281E+006
   0.49040479974419779E-008  -0.154234516E+006
   0.49055886974097573E-008  -0.153826281E+006
   0.49071293973775368E-008  -0.153415656E+006
   0.49086700973453162E-008  -0.153002703E+006
   0.49102107973130957E-008  -0.152587516E+006
   0.49117514972808751E-008  -0.152170156E+006
   0.49132921972486546E-008  -0.151750719E+006
   0.49148328972164340E-008  -0.151329266E+006
   0.49163735971842135E-008  -0.150905875E+006
   0.49179142971519929E-008  -0.150480625E+006
   0.49194549971197724E-008  -0.150053609E+006
   0.49209956970875518E-008  -0.149624891E+006
   0.49225363970553312E-008  -0.149194547E+006
   0.49240770970231107E-008  -0.148762656E+006
   0.49256177969908901E-008  -0.148329312E+006
   0.49271584969586696E-008  -0.147894578E+006
   0.49286991969264490E-008  -0.147458547E+006
   0.49302398968942285E-008  -0.147021281E+006
   0.49317805968620079E-008  -0.146582875E+006
   0.49333212968297874E-008  -0.146143406E+006
   0.49348619967975668E-008  -0.145702953E+006
   0.49364026967653463E-008  -0.145261594E+006
   0.49379433967331257E-008  -0.144819406E+006
   0.49394840967009052E-008  -0.144376484E+006
   0.49410247966686846E-008  -0.143932891E+006
   0.49425654966364641E-008  -0.143488719E+006
   0.49441061966042435E-008  -0.143044047E+006
   0.49456468965720229E-008  -0.142598953E+006
   0.49471875965398024E-008  -0.142153516E+006
   0.49487282965075818E-008  -0.141707828E+006
   0.49502689964753613E-008  -0.141261969E+006
   0.49518096964431407E-008  -0.140816016E+006
   0.49533503964109202E-008  -0.140370047E+006
   0.49548910963786996E-008  -0.139924125E+006
   0.49564317963464791E-008  -0.139478359E+006
   0.49579724963142585E-008  -0.139032812E+006
   0.49595131962820380E-008  -0.138587578E+006
   0.49610538962498174E-008  -0.138142719E+006
   0.49625945962175969E-008  -0.137698328E+006
   0.49641352961853763E-008  -0.137254500E+006
   0.49656759961531557E-008  -0.136811297E+006
   0.49672166961209352E-008  -0.136368797E+006
   0.49687573960887146E-008  -0.135927094E+006
   0.49702980960564941E-008  -0.135486250E+006
   0.49718387960242735E-008  -0.135046359E+006
   0.49733794959920530E-008  -0.134607484E+006
   0.49749201959598324E-008  -0.134169719E+006
   0.49764608959276119E-008  -0.133733141E+006
   0.49780015958953913E-008  -0.133297828E+006
   0.49795422958631708E-008  -0.132863844E+006
   0.49810829958309502E-008  -0.132431281E+006
   0.49826236957987297E-008  -0.132000219E+006
   0.49841643957665091E-008  -0.131570734E+006
   0.49857050957342885E-008  -0.131142906E+006
   0.49872457957020680E-008  -0.130716797E+006
   0.49887864956698474E-008  -0.130292492E+006
   0.49903271956376269E-008  -0.129870070E+006
   0.49918678956054063E-008  -0.129449609E+006
   0.49934085955731858E-008  -0.129031180E+006
   0.49949492955409652E-008  -0.128614852E+006
   0.49964899955087447E-008  -0.128200703E+006
   0.49980306954765241E-008  -0.127788805E+006
   0.49995713954443036E-008  -0.127379234E+006
   0.50011120954120830E-008  -0.126972070E+006
   0.50026527953798625E-008  -0.126567383E+006
   0.50041934953476419E-008  -0.126165242E+006
   0.50057341953154214E-008  -0.125765727E+006
   0.50072748952832008E-008  -0.125368898E+006
   0.50088155952509802E-008  -0.124974836E+006
   0.50103562952187597E-008  -0.124583602E+006
   0.50118969951865391E-008  -0.124195266E+006
   0.50134376951543186E-008  -0.123809906E+006
   0.50149783951220980E-008  -0.123427586E+006
   0.50165190950898775E-008  -0.123048367E+006
   0.50180597950576569E-008  -0.122672328E+006
   0.50196004950254364E-008  -0.122299531E+006
   0.50211411949932158E-008  -0.121930047E+006
   0.50226818949609953E-008  -0.121563938E+006
   0.50242225949287747E-008  -0.121201266E+006
   0.50257632948965542E-008  -0.120842102E+006
   0.50273039948643336E-008  -0.120486500E+006
   0.50288446948321130E-008  -0.120134531E+006
   0.50303853947998925E-008  -0.119786258E+006
   0.50319260947676719E-008  -0.119441734E+006
   0.50334667947354514E-008  -0.119101031E+006
   0.50350074947032308E-008  -0.118764211E+006
   0.50365481946710103E-008  -0.118431328E+006
   0.50380888946387897E-008  -0.118102438E+006
   0.50396295946065692E-008  -0.117777602E+006
   0.50411702945743486E-008  -0.117456875E+006
   0.50427109945421281E-008  -0.117140320E+006
   0.50442516945099075E-008  -0.116827992E+006
   0.50457923944776870E-008  -0.116519953E+006
   0.50473330944454664E-008  -0.116216242E+006
   0.50488737944132459E-008  -0.115916922E+006
   0.50504144943810253E-008  -0.115622039E+006
   0.50519551943488047E-008  -0.115331648E+006
   0.50534958943165842E-008  -0.115045805E+006
   0.50550365942843636E-008  -0.114764562E+006
   0.50565772942521431E-008  -0.114487969E+006
   0.50581179942199225E-008  -0.114216070E+006
