t              LineCurrent.fdtd_Bulk probe_Jz_9_23_20__10_26_20.dat
   0.18711801108681377E-007  -0.536296691E-003
   0.18713341808649156E-007  -0.857033709E-003
   0.18714882508616935E-007  -0.117742980E-002
   0.18716423208584715E-007  -0.149746169E-002
   0.18717963908552494E-007  -0.181716913E-002
   0.18719504608520274E-007  -0.213654176E-002
   0.18721045308488053E-007  -0.245552859E-002
   0.18722586008455833E-007  -0.277397945E-002
   0.18724126708423612E-007  -0.309171947E-002
   0.18725667408391392E-007  -0.340865017E-002
   0.18727208108359171E-007  -0.372479507E-002
   0.18728748808326950E-007  -0.404021656E-002
   0.18730289508294730E-007  -0.435495982E-002
   0.18731830208262509E-007  -0.466895336E-002
   0.18733370908230289E-007  -0.498201139E-002
   0.18734911608198068E-007  -0.529393833E-002
   0.18736452308165848E-007  -0.560464291E-002
   0.18737993008133627E-007  -0.591413910E-002
   0.18739533708101407E-007  -0.622251630E-002
   0.18741074408069186E-007  -0.652981037E-002
   0.18742615108036965E-007  -0.683592912E-002
   0.18744155808004745E-007  -0.714069745E-002
   0.18745696507972524E-007  -0.744393561E-002
   0.18747237207940304E-007  -0.774558960E-002
   0.18748777907908083E-007  -0.804571342E-002
   0.18750318607875863E-007  -0.834435970E-002
   0.18751859307843642E-007  -0.864150189E-002
   0.18753400007811422E-007  -0.893702637E-002
   0.18754940707779201E-007  -0.923075434E-002
   0.18756481407746980E-007  -0.952261034E-002
   0.18758022107714760E-007  -0.981260650E-002
   0.18759562807682539E-007  -0.101007745E-001
   0.18761103507650319E-007  -0.103871087E-001
   0.18762644207618098E-007  -0.106714815E-001
   0.18764184907585878E-007  -0.109537439E-001
   0.18765725607553657E-007  -0.112337992E-001
   0.18767266307521437E-007  -0.115116630E-001
   0.18768807007489216E-007  -0.117874080E-001
   0.18770347707456995E-007  -0.120610194E-001
   0.18771888407424775E-007  -0.123324469E-001
   0.18773429107392554E-007  -0.126015414E-001
   0.18774969807360334E-007  -0.128681390E-001
   0.18776510507328113E-007  -0.131322052E-001
   0.18778051207295893E-007  -0.133937337E-001
   0.18779591907263672E-007  -0.136527717E-001
   0.18781132607231452E-007  -0.139093185E-001
   0.18782673307199231E-007  -0.141632883E-001
   0.18784214007167011E-007  -0.144145852E-001
   0.18785754707134790E-007  -0.146631012E-001
   0.18787295407102569E-007  -0.149088167E-001
   0.18788836107070349E-007  -0.151517065E-001
   0.18790376807038128E-007  -0.153917987E-001
   0.18791917507005908E-007  -0.156290662E-001
   0.18793458206973687E-007  -0.158634298E-001
   0.18794998906941467E-007  -0.160947982E-001
   0.18796539606909246E-007  -0.163230952E-001
   0.18798080306877026E-007  -0.165482815E-001
   0.18799621006844805E-007  -0.167703554E-001
   0.18801161706812584E-007  -0.169893447E-001
   0.18802702406780364E-007  -0.172052402E-001
   0.18804243106748143E-007  -0.174179934E-001
   0.18805783806715923E-007  -0.176275000E-001
   0.18807324506683702E-007  -0.178336371E-001
   0.18808865206651482E-007  -0.180363543E-001
   0.18810405906619261E-007  -0.182356779E-001
   0.18811946606587041E-007  -0.184316672E-001
   0.18813487306554820E-007  -0.186242983E-001
   0.18815028006522599E-007  -0.188135095E-001
   0.18816568706490379E-007  -0.189992096E-001
   0.18818109406458158E-007  -0.191812962E-001
   0.18819650106425938E-007  -0.193597712E-001
   0.18821190806393717E-007  -0.195346698E-001
   0.18822731506361497E-007  -0.197060350E-001
   0.18824272206329276E-007  -0.198738519E-001
   0.18825812906297056E-007  -0.200380068E-001
   0.18827353606264835E-007  -0.201983284E-001
   0.18828894306232614E-007  -0.203547906E-001
   0.18830435006200394E-007  -0.205074325E-001
   0.18831975706168173E-007  -0.206563659E-001
   0.18833516406135953E-007  -0.208016336E-001
   0.18835057106103732E-007  -0.209431592E-001
   0.18836597806071512E-007  -0.210807808E-001
   0.18838138506039291E-007  -0.212143697E-001
   0.18839679206007071E-007  -0.213439278E-001
   0.18841219905974850E-007  -0.214695446E-001
   0.18842760605942629E-007  -0.215913039E-001
   0.18844301305910409E-007  -0.217092093E-001
   0.18845842005878188E-007  -0.218231585E-001
   0.18847382705845968E-007  -0.219330024E-001
   0.18848923405813747E-007  -0.220387001E-001
   0.18850464105781527E-007  -0.221402608E-001
   0.18852004805749306E-007  -0.222377516E-001
   0.18853545505717086E-007  -0.223312359E-001
   0.18855086205684865E-007  -0.224207267E-001
   0.18856626905652644E-007  -0.225061327E-001
   0.18858167605620424E-007  -0.225873832E-001
   0.18859708305588203E-007  -0.226643812E-001
   0.18861249005555983E-007  -0.227371491E-001
   0.18862789705523762E-007  -0.228057634E-001
   0.18864330405491542E-007  -0.228702966E-001
   0.18865871105459321E-007  -0.229307152E-001
   0.18867411805427101E-007  -0.229869429E-001
   0.18868952505394880E-007  -0.230389070E-001
   0.18870493205362660E-007  -0.230865665E-001
   0.18872033905330439E-007  -0.231299661E-001
   0.18873574605298218E-007  -0.231691822E-001
   0.18875115305265998E-007  -0.232042335E-001
   0.18876656005233777E-007  -0.232350603E-001
   0.18878196705201557E-007  -0.232615955E-001
   0.18879737405169336E-007  -0.232838076E-001
   0.18881278105137116E-007  -0.233017672E-001
   0.18882818805104895E-007  -0.233155694E-001
   0.18884359505072675E-007  -0.233252142E-001
   0.18885900205040454E-007  -0.233306307E-001
   0.18887440905008233E-007  -0.233317111E-001
   0.18888981604976013E-007  -0.233284310E-001
   0.18890522304943792E-007  -0.233208314E-001
   0.18892063004911572E-007  -0.233090483E-001
   0.18893603704879351E-007  -0.232931413E-001
   0.18895144404847131E-007  -0.232730787E-001
   0.18896685104814910E-007  -0.232487433E-001
   0.18898225804782690E-007  -0.232200511E-001
   0.18899766504750469E-007  -0.231870357E-001
   0.18901307204718248E-007  -0.231498219E-001
   0.18902847904686028E-007  -0.231085122E-001
   0.18904388604653807E-007  -0.230631344E-001
   0.18905929304621587E-007  -0.230136160E-001
   0.18907470004589366E-007  -0.229598284E-001
   0.18909010704557146E-007  -0.229017250E-001
   0.18910551404524925E-007  -0.228394270E-001
   0.18912092104492705E-007  -0.227730833E-001
   0.18913632804460484E-007  -0.227027591E-001
   0.18915173504428263E-007  -0.226284061E-001
   0.18916714204396043E-007  -0.225499235E-001
   0.18918254904363822E-007  -0.224672444E-001
   0.18919795604331602E-007  -0.223804116E-001
   0.18921336304299381E-007  -0.222895443E-001
   0.18922877004267161E-007  -0.221947245E-001
   0.18924417704234940E-007  -0.220959987E-001
   0.18925958404202720E-007  -0.219933093E-001
   0.18927499104170499E-007  -0.218865778E-001
   0.18929039804138278E-007  -0.217757951E-001
   0.18930580504106058E-007  -0.216610543E-001
   0.18932121204073837E-007  -0.215424858E-001
   0.18933661904041617E-007  -0.214201268E-001
   0.18935202604009396E-007  -0.212939885E-001
   0.18936743303977176E-007  -0.211640224E-001
   0.18938284003944955E-007  -0.210302342E-001
   0.18939824703912735E-007  -0.208926275E-001
   0.18941365403880514E-007  -0.207512323E-001
   0.18942906103848293E-007  -0.206061173E-001
   0.18944446803816073E-007  -0.204572901E-001
   0.18945987503783852E-007  -0.203047823E-001
   0.18947528203751632E-007  -0.201486517E-001
   0.18949068903719411E-007  -0.199889354E-001
   0.18950609603687191E-007  -0.198256839E-001
   0.18952150303654970E-007  -0.196588971E-001
   0.18953691003622750E-007  -0.194886290E-001
   0.18955231703590529E-007  -0.193148609E-001
   0.18956772403558309E-007  -0.191376060E-001
   0.18958313103526088E-007  -0.189568866E-001
   0.18959853803493867E-007  -0.187727716E-001
   0.18961394503461647E-007  -0.185853373E-001
   0.18962935203429426E-007  -0.183946565E-001
   0.18964475903397206E-007  -0.182007402E-001
   0.18966016603364985E-007  -0.180035997E-001
   0.18967557303332765E-007  -0.178032145E-001
   0.18969098003300544E-007  -0.175996367E-001
   0.18970638703268324E-007  -0.173929278E-001
   0.18972179403236103E-007  -0.171831790E-001
   0.18973720103203882E-007  -0.169704724E-001
   0.18975260803171662E-007  -0.167548358E-001
   0.18976801503139441E-007  -0.165362321E-001
   0.18978342203107221E-007  -0.163146257E-001
   0.18979882903075000E-007  -0.160900746E-001
   0.18981423603042780E-007  -0.158626623E-001
   0.18982964303010559E-007  -0.156325083E-001
   0.18984505002978339E-007  -0.153996646E-001
   0.18986045702946118E-007  -0.151641564E-001
   0.18987586402913897E-007  -0.149259558E-001
   0.18989127102881677E-007  -0.146850664E-001
   0.18990667802849456E-007  -0.144415405E-001
   0.18992208502817236E-007  -0.141955204E-001
   0.18993749202785015E-007  -0.139471106E-001
   0.18995289902752795E-007  -0.136963222E-001
   0.18996830602720574E-007  -0.134431683E-001
   0.18998371302688354E-007  -0.131876320E-001
   0.18999912002656133E-007  -0.129297534E-001
   0.19001452702623912E-007  -0.126696108E-001
   0.19002993402591692E-007  -0.124073336E-001
   0.19004534102559471E-007  -0.121429777E-001
   0.19006074802527251E-007  -0.118765496E-001
   0.19007615502495030E-007  -0.116080474E-001
   0.19009156202462810E-007  -0.113374861E-001
   0.19010696902430589E-007  -0.110649224E-001
   0.19012237602398369E-007  -0.107904756E-001
   0.19013778302366148E-007  -0.105142482E-001
   0.19015319002333927E-007  -0.102362819E-001
   0.19016859702301707E-007  -0.995658897E-002
   0.19018400402269486E-007  -0.967520010E-002
   0.19019941102237266E-007  -0.939214695E-002
   0.19021481802205045E-007  -0.910749566E-002
   0.19023022502172825E-007  -0.882132817E-002
   0.19024563202140604E-007  -0.853370596E-002
   0.19026103902108384E-007  -0.824468862E-002
   0.19027644602076163E-007  -0.795433111E-002
   0.19029185302043942E-007  -0.766265253E-002
   0.19030726002011722E-007  -0.736967288E-002
   0.19032266701979501E-007  -0.707544386E-002
   0.19033807401947281E-007  -0.678004324E-002
   0.19035348101915060E-007  -0.648356741E-002
   0.19036888801882840E-007  -0.618611090E-002
   0.19038429501850619E-007  -0.588772213E-002
   0.19039970201818399E-007  -0.558842858E-002
   0.19041510901786178E-007  -0.528819626E-002
   0.19043051601753958E-007  -0.498711318E-002
   0.19044592301721737E-007  -0.468520494E-002
   0.19046133001689516E-007  -0.438259169E-002
   0.19047673701657296E-007  -0.407935027E-002
   0.19049214401625075E-007  -0.377555285E-002
   0.19050755101592855E-007  -0.347123761E-002
   0.19052295801560634E-007  -0.316643063E-002
   0.19053836501528414E-007  -0.286115776E-002
   0.19055377201496193E-007  -0.255550188E-002
   0.19056917901463973E-007  -0.224952726E-002
   0.19058458601431752E-007  -0.194331049E-002
   0.19059999301399531E-007  -0.163689198E-002
   0.19061540001367311E-007  -0.133034820E-002
   0.19063080701335090E-007  -0.102373678E-002
   0.19064621401302870E-007  -0.717097020E-003
   0.19066162101270649E-007  -0.410478562E-003
   0.19067702801238429E-007  -0.103892329E-003
   0.19069243501206208E-007   0.202597657E-003
   0.19070784201173988E-007   0.508899917E-003
   0.19072324901141767E-007   0.814893807E-003
   0.19073865601109546E-007   0.112050097E-002
   0.19075406301077326E-007   0.142572098E-002
   0.19076947001045105E-007   0.173058896E-002
   0.19078487701012885E-007   0.203508325E-002
   0.19080028400980664E-007   0.233913888E-002
   0.19081569100948444E-007   0.264259777E-002
   0.19083109800916223E-007   0.294528343E-002
   0.19084650500884003E-007   0.324714300E-002
   0.19086191200851782E-007   0.354821468E-002
   0.19087731900819561E-007   0.384860788E-002
   0.19089272600787341E-007   0.414831797E-002
   0.19090813300755120E-007   0.444724690E-002
   0.19092354000722900E-007   0.474515464E-002
   0.19093894700690679E-007   0.504185678E-002
   0.19095435400658459E-007   0.533730770E-002
   0.19096976100626238E-007   0.563156977E-002
   0.19098516800594018E-007   0.592474546E-002
   0.19100057500561797E-007   0.621690182E-002
   0.19101598200529576E-007   0.650789775E-002
   0.19103138900497356E-007   0.679750089E-002
   0.19104679600465135E-007   0.708551239E-002
   0.19106220300432915E-007   0.737189781E-002
   0.19107761000400694E-007   0.765677355E-002
   0.19109301700368474E-007   0.794026628E-002
   0.19110842400336253E-007   0.822239649E-002
   0.19112383100304033E-007   0.850299373E-002
   0.19113923800271812E-007   0.878180191E-002
   0.19115464500239591E-007   0.905860867E-002
   0.19117005200207371E-007   0.933340099E-002
   0.19118545900175150E-007   0.960632600E-002
   0.19120086600142930E-007   0.987752434E-002
   0.19121627300110709E-007   0.101469876E-001
   0.19123168000078489E-007   0.104145408E-001
   0.19124708700046268E-007   0.106799426E-001
   0.19126249400014048E-007   0.109430403E-001
   0.19127790099981827E-007   0.112038665E-001
   0.19129330799949607E-007   0.114625571E-001
   0.19130871499917386E-007   0.117192036E-001
   0.19132412199885165E-007   0.119737247E-001
   0.19133952899852945E-007   0.122258924E-001
   0.19135493599820724E-007   0.124754924E-001
   0.19137034299788504E-007   0.127224904E-001
   0.19138574999756283E-007   0.129670063E-001
   0.19140115699724063E-007   0.132091828E-001
   0.19141656399691842E-007   0.134489918E-001
   0.19143197099659622E-007   0.136862565E-001
   0.19144737799627401E-007   0.139207514E-001
   0.19146278499595180E-007   0.141523611E-001
   0.19147819199562960E-007   0.143811479E-001
   0.19149359899530739E-007   0.146072833E-001
   0.19150900599498519E-007   0.148308780E-001
   0.19152441299466298E-007   0.150518026E-001
   0.19153981999434078E-007   0.152697712E-001
   0.19155522699401857E-007   0.154845407E-001
   0.19157063399369637E-007   0.156961512E-001
   0.19158604099337416E-007   0.159047730E-001
   0.19160144799305195E-007   0.161105711E-001
   0.19161685499272975E-007   0.163135156E-001
   0.19163226199240754E-007   0.165134389E-001
   0.19164766899208534E-007   0.167100914E-001
   0.19166307599176313E-007   0.169033576E-001
   0.19167848299144093E-007   0.170932710E-001
   0.19169388999111872E-007   0.172799639E-001
   0.19170929699079652E-007   0.174635388E-001
   0.19172470399047431E-007   0.176440030E-001
   0.19174011099015210E-007   0.178211797E-001
   0.19175551798982990E-007   0.179948751E-001
   0.19177092498950769E-007   0.181650016E-001
   0.19178633198918549E-007   0.183315948E-001
   0.19180173898886328E-007   0.184947569E-001
   0.19181714598854108E-007   0.186545830E-001
   0.19183255298821887E-007   0.188110191E-001
   0.19184795998789667E-007   0.189639386E-001
   0.19186336698757446E-007   0.191131495E-001
   0.19187877398725225E-007   0.192585513E-001
   0.19189418098693005E-007   0.194002390E-001
   0.19190958798660784E-007   0.195383672E-001
   0.19192499498628564E-007   0.196730141E-001
   0.19194040198596343E-007   0.198041312E-001
   0.19195580898564123E-007   0.199315567E-001
   0.19197121598531902E-007   0.200551227E-001
   0.19198662298499682E-007   0.201747566E-001
   0.19200202998467461E-007   0.202905498E-001
   0.19201743698435240E-007   0.204026196E-001
   0.19203284398403020E-007   0.205109939E-001
   0.19204825098370799E-007   0.206155721E-001
   0.19206365798338579E-007   0.207162313E-001
   0.19207906498306358E-007   0.208129175E-001
   0.19209447198274138E-007   0.209056661E-001
   0.19210987898241917E-007   0.209945776E-001
   0.19212528598209697E-007   0.210796986E-001
   0.19214069298177476E-007   0.211609602E-001
   0.19215609998145255E-007   0.212382134E-001
   0.19217150698113035E-007   0.213113632E-001
   0.19218691398080814E-007   0.213804431E-001
   0.19220232098048594E-007   0.214455593E-001
   0.19221772798016373E-007   0.215068199E-001
   0.19223313497984153E-007   0.215641856E-001
   0.19224854197951932E-007   0.216175914E-001
   0.19226394897919712E-007   0.216668807E-001
